true	pred	chrom	distance	enhancer_name	promoter_name
1	0.007883325376373242	chr1	190564.5	HeLa|chr1:182570494-182571165	HeLa|chr1:182761393-182761394
1	0.5777284760731756	chr1	347858.0	HeLa|chr1:110179319-110179581	HeLa|chr1:110527307-110527308
1	0.18807771922993272	chr1	367706.0	HeLa|chr1:110178799-110179295	HeLa|chr1:110546752-110546753
1	0.928735572923324	chr1	348261.0	HeLa|chr1:110178799-110179295	HeLa|chr1:110527307-110527308
1	0.47561529946280157	chr1	144909.5	HeLa|chr1:46505094-46506165	HeLa|chr1:46650538-46650539
1	0.9345333939950312	chr1	135308.5	HeLa|chr1:46505094-46506165	HeLa|chr1:46640937-46640938
1	0.9376546059673342	chr1	135129.5	HeLa|chr1:46505094-46506165	HeLa|chr1:46640758-46640759
1	0.11413685788380949	chr1	367303.0	HeLa|chr1:110179319-110179581	HeLa|chr1:110546752-110546753
1	0.6105972080294145	chr1	112089.0	HeLa|chr1:181103800-181104472	HeLa|chr1:180992046-180992047
1	0.759648543614004	chr1	112666.5	HeLa|chr1:181104619-181104808	HeLa|chr1:180992046-180992047
1	0.7582687371751844	chr1	112708.5	HeLa|chr1:181104619-181104808	HeLa|chr1:180992004-180992005
1	0.6374238940149134	chr1	112131.0	HeLa|chr1:181103800-181104472	HeLa|chr1:180992004-180992005
1	0.9076427560549563	chr1	286688.5	HeLa|chr1:180137859-180138412	HeLa|chr1:179851446-179851447
1	0.6613709136918441	chr1	291197.5	HeLa|chr1:180137859-180138412	HeLa|chr1:179846937-179846938
1	0.6613709136918441	chr1	291201.5	HeLa|chr1:180137859-180138412	HeLa|chr1:179846933-179846934
1	0.6620423072322437	chr1	291210.5	HeLa|chr1:180137859-180138412	HeLa|chr1:179846924-179846925
1	0.6620423072322437	chr1	291218.5	HeLa|chr1:180137859-180138412	HeLa|chr1:179846916-179846917
1	0.2134039504515737	chr1	303824.5	HeLa|chr1:180137859-180138412	HeLa|chr1:179834310-179834311
